1,1.1.1.1,0
2,1.1.1.10,0
3,1.1.1.102,0
4,1.1.1.105,0
5,1.1.1.12,0
6,1.1.1.133,0
7,1.1.1.14,0
8,1.1.1.145,0
9,1.1.1.146,0
10,1.1.1.15,0
11,1.1.1.153,0
12,1.1.1.161,0
13,1.1.1.170,0
14,1.1.1.181,0
15,1.1.1.184,0
16,1.1.1.188,0
17,1.1.1.19,0
18,1.1.1.197,0
19,1.1.1.2,0
20,1.1.1.20,0
21,1.1.1.204,0
22,1.1.1.205,0
23,1.1.1.21,0
24,1.1.1.211,0
25,1.1.1.22,0
26,1.1.1.220,0
27,1.1.1.225,0
28,1.1.1.27,0
29,1.1.1.270,0
30,1.1.1.271,0
31,1.1.1.272,0
32,1.1.1.28,0
33,1.1.1.284,0
34,1.1.1.30,0
35,1.1.1.31,0
36,1.1.1.34,0
37,1.1.1.35,0
38,1.1.1.37,0
39,1.1.1.40,0
40,1.1.1.41,0
41,1.1.1.42,0
42,1.1.1.44,0
43,1.1.1.45,0
44,1.1.1.47,0
45,1.1.1.49,0
46,1.1.1.50,0
47,1.1.1.59,0
48,1.1.1.62,0
49,1.1.1.72,0
50,1.1.1.78,0
51,1.1.1.79,0
52,1.1.1.8,0
53,1.1.1.88,0
54,1.1.1.9,0
55,1.1.1.94,0
56,1.1.1.95,0
57,1.1.3.12,0
58,1.1.3.15,0
59,1.1.5.3,0
60,1.1.99.1,0
61,1.1.99.5,0
62,1.11.1.6,0
63,1.11.1.7,0
64,1.11.1.8,0
65,1.11.1.9,0
66,1.13.11.11,0
67,1.13.11.19,0
68,1.13.11.20,0
69,1.13.11.27,0
70,1.13.11.31,0
71,1.13.11.33,0
72,1.13.11.34,0
73,1.13.11.42,0
74,1.13.11.5,0
75,1.13.11.52,0
76,1.13.11.6,0
77,1.13.99.1,0
78,1.14.11.1,0
79,1.14.11.18,0
80,1.14.11.2,0
81,1.14.11.4,0
82,1.14.11.8,0
83,1.14.13.15,0
84,1.14.13.17,0
85,1.14.13.30,0
86,1.14.13.34,0
87,1.14.13.39,0
88,1.14.13.67,0
89,1.14.13.70,0
90,1.14.13.72,0
91,1.14.13.8,0
92,1.14.13.9,0
93,1.14.14.1,0
94,1.14.15.4,0
95,1.14.15.67,0
96,1.14.16.1,0
97,1.14.16.2,0
98,1.14.16.4,0
99,1.14.17.1,0
100,1.14.18.1,0
101,1.14.18.2,0
102,1.14.19.1,0
103,1.14.99.1,0
104,1.14.99.10,0
105,1.14.99.25,0
106,1.14.99.3,0
107,1.14.99.36,0
108,1.14.99.7,0
109,1.14.99.9,0
110,1.15.1.1,0
111,1.16.3.1,0
112,1.17.1.4,0
113,1.17.3.2,0
114,1.17.4.1,0
115,1.2.1.1,0
116,1.2.1.12,0
117,1.2.1.16,0
118,1.2.1.19,0
119,1.2.1.2,0
120,1.2.1.21,0
121,1.2.1.24,0
122,1.2.1.27,0
123,1.2.1.29,0
124,1.2.1.3,0
125,1.2.1.31,0
126,1.2.1.32,0
127,1.2.1.36,0
128,1.2.1.38,0
129,1.2.1.4,0
130,1.2.1.40,0
131,1.2.1.41,0
132,1.2.1.47,0
133,1.2.1.48,0
134,1.2.1.49,0
135,1.2.1.5,0
136,1.2.1.8,0
137,1.2.3.1,0
138,1.2.3.5,0
139,1.2.4.1,0
140,1.2.4.2,0
141,1.2.4.4,0
142,1.2.7.2,0
143,1.3.1.1,0
144,1.3.1.2,0
145,1.3.1.20,0
146,1.3.1.21,0
147,1.3.1.24,0
148,1.3.1.27,0
149,1.3.1.34,0
150,1.3.1.38,0
151,1.3.1.70,0
152,1.3.1.72,0
153,1.3.3.1,0
154,1.3.3.2,0
155,1.3.3.3,0
156,1.3.3.4,0
157,1.3.3.6,0
158,1.3.5.1,0
159,1.3.99.1,0
160,1.3.99.10,0
161,1.3.99.12,0
162,1.3.99.13,0
163,1.3.99.2,0
164,1.3.99.3,0
165,1.3.99.5,0
166,1.3.99.6,0
167,1.3.99.7,0
168,1.4.1.3,0
169,1.4.1.4,0
170,1.4.3.1,0
171,1.4.3.14,0
172,1.4.3.3,0
173,1.4.3.4,0
174,1.4.3.5,0
175,1.4.3.6,0
176,1.5.1.10,0
177,1.5.1.12,0
178,1.5.1.2,0
179,1.5.1.20,0
180,1.5.1.29,0
181,1.5.1.3,0
182,1.5.1.34,0
183,1.5.1.5,0
184,1.5.1.6,0
185,1.5.1.8,0
186,1.5.1.9,0
187,1.5.3.1,0
188,1.5.3.11,0
189,1.5.3.7,0
190,1.5.5.1,0
191,1.5.99.2,0
192,1.5.99.6,0
193,1.5.99.8,0
194,1.6.1.2,0
195,1.6.2.2,0
196,1.6.5.4,0
197,1.6.5.5,0
198,1.6.99.3,0
199,1.6.99.7,0
200,1.7.1.7,0
201,1.7.14.1,0
202,1.8.1.3,0
203,1.8.1.4,0
204,1.8.1.7,0
205,1.8.1.9,0
206,1.8.3.1,0
207,1.8.4.4,0
208,2.1.1.1,0
209,2.1.1.103,0
210,2.1.1.114,0
211,2.1.1.13,0
212,2.1.1.17,0
213,2.1.1.2,0
214,2.1.1.20,0
215,2.1.1.28,0
216,2.1.1.37,0
217,2.1.1.4,0
218,2.1.1.43,0
219,2.1.1.45,0
220,2.1.1.49,0
221,2.1.1.5,0
222,2.1.1.6,0
223,2.1.1.8,0
224,2.1.2.1,0
225,2.1.2.10,0
226,2.1.2.2,0
227,2.1.2.3,0
228,2.1.2.5,0
229,2.1.3.2,0
230,2.1.3.3,0
231,2.1.3.85,0
232,2.1.4.1,0
233,2.2.1.1,0
234,2.2.1.2,0
235,2.3.1.1,0
236,2.3.1.12,0
237,2.3.1.13,0
238,2.3.1.137,0
239,2.3.1.14,0
240,2.3.1.15,0
241,2.3.1.154,0
242,2.3.1.16,0
243,2.3.1.168,0
244,2.3.1.17,0
245,2.3.1.21,0
246,2.3.1.26,0
247,2.3.1.29,0
248,2.3.1.37,0
249,2.3.1.38,0
250,2.3.1.39,0
251,2.3.1.4,0
252,2.3.1.42,0
253,2.3.1.43,0
254,2.3.1.50,0
255,2.3.1.51,0
256,2.3.1.57,0
257,2.3.1.6,0
258,2.3.1.61,0
259,2.3.1.65,0
260,2.3.1.7,0
261,2.3.1.76,0
262,2.3.1.78,0
263,2.3.1.85,0
264,2.3.1.86,0
265,2.3.1.87,0
266,2.3.1.88,0
267,2.3.1.9,0
268,2.3.2.2,0
269,2.3.2.4,0
270,2.3.3.10,0
271,2.3.3.5,0
272,2.3.3.8,0
273,2.4.1.1,0
274,2.4.1.101,0
275,2.4.1.102,0
276,2.4.1.11,0
277,2.4.1.117,0
278,2.4.1.119,0
279,2.4.1.122,0
280,2.4.1.130,0
281,2.4.1.131,0
282,2.4.1.132,0
283,2.4.1.133,0
284,2.4.1.134,0
285,2.4.1.135,0
286,2.4.1.141,0
287,2.4.1.142,0
288,2.4.1.143,0
289,2.4.1.144,0
290,2.4.1.145,0
291,2.4.1.147,0
292,2.4.1.148,0
293,2.4.1.149,0
294,2.4.1.150,0
295,2.4.1.152,0
296,2.4.1.155,0
297,2.4.1.17,0
298,2.4.1.174,0
299,2.4.1.175,0
300,2.4.1.18,0
301,2.4.1.198,0
302,2.4.1.201,0
303,2.4.1.212,0
304,2.4.1.22,0
305,2.4.1.223,0
306,2.4.1.224,0
307,2.4.1.225,0
308,2.4.1.226,0
309,2.4.1.228,0
310,2.4.1.25,0
311,2.4.1.38,0
312,2.4.1.41,0
313,2.4.1.47,0
314,2.4.1.62,0
315,2.4.1.65,0
316,2.4.1.68,0
317,2.4.1.69,0
318,2.4.1.79,0
319,2.4.1.80,0
320,2.4.1.83,0
321,2.4.1.86,0
322,2.4.1.88,0
323,2.4.1.92,0
324,2.4.2.10,0
325,2.4.2.11,0
326,2.4.2.14,0
327,2.4.2.2,0
328,2.4.2.26,0
329,2.4.2.28,0
330,2.4.2.4,0
331,2.4.2.7,0
332,2.4.2.8,0
333,2.4.99.1,0
334,2.4.99.3,0
335,2.4.99.4,0
336,2.4.99.6,0
337,2.4.99.7,0
338,2.4.99.8,0
339,2.4.99.9,0
340,2.5.1.1,0
341,2.5.1.10,0
342,2.5.1.16,0
343,2.5.1.17,0
344,2.5.1.18,0
345,2.5.1.21,0
346,2.5.1.22,0
347,2.5.1.26,0
348,2.5.1.29,0
349,2.5.1.46,0
350,2.5.1.56,0
351,2.5.1.6,0
352,2.6.1.1,0
353,2.6.1.13,0
354,2.6.1.15,0
355,2.6.1.16,0
356,2.6.1.2,0
357,2.6.1.21,0
358,2.6.1.22,0
359,2.6.1.3,0
360,2.6.1.39,0
361,2.6.1.40,0
362,2.6.1.42,0
363,2.6.1.44,0
364,2.6.1.5,0
365,2.6.1.51,0
366,2.6.1.52,0
367,2.6.1.58,0
368,2.6.1.6,0
369,2.6.1.7,0
370,2.6.19.4,0
371,2.7.1.1,0
372,2.7.1.105,0
373,2.7.1.107,0
374,2.7.1.108,0
375,2.7.1.11,0
376,2.7.1.113,0
377,2.7.1.127,0
378,2.7.1.134,0
379,2.7.1.137,0
380,2.7.1.138,0
381,2.7.1.140,0
382,2.7.1.149,0
383,2.7.1.15,0
384,2.7.1.151,0
385,2.7.1.153,0
386,2.7.1.17,0
387,2.7.1.20,0
388,2.7.1.21,0
389,2.7.1.22,0
390,2.7.1.24,0
391,2.7.1.25,0
392,2.7.1.28,0
393,2.7.1.3,0
394,2.7.1.30,0
395,2.7.1.31,0
396,2.7.1.33,0
397,2.7.1.36,0
398,2.7.1.40,0
399,2.7.1.47,0
400,2.7.1.48,0
401,2.7.1.52,0
402,2.7.1.59,0
403,2.7.1.6,0
404,2.7.1.60,0
405,2.7.1.67,0
406,2.7.1.68,0
407,2.7.1.7,0
408,2.7.1.73,0
409,2.7.1.74,0
410,2.7.1.76,0
411,2.7.1.82,0
412,2.7.2.11,0
413,2.7.3.2,0
414,2.7.4.11,0
415,2.7.4.14,0
416,2.7.4.2,0
417,2.7.4.3,0
418,2.7.4.6,0
419,2.7.4.8,0
420,2.7.4.9,0
421,2.7.6.2,0
422,2.7.7.1,0
423,2.7.7.12,0
424,2.7.7.13,0
425,2.7.7.14,0
426,2.7.7.15,0
427,2.7.7.18,0
428,2.7.7.2,0
429,2.7.7.22,0
430,2.7.7.23,0
431,2.7.7.24,0
432,2.7.7.3,0
433,2.7.7.30,0
434,2.7.7.4,0
435,2.7.7.41,0
436,2.7.7.43,0
437,2.7.7.9,0
438,2.7.8.11,0
439,2.7.8.15,0
440,2.7.8.2,0
441,2.7.8.7,0
442,2.7.8.8,0
443,2.7.9.3,0
444,2.8.1.1,0
445,2.8.1.2,0
446,2.8.2.1,0
447,2.8.2.11,0
448,2.8.2.17,0
449,2.8.2.2,0
450,2.8.2.23,0
451,2.8.2.4,0
452,2.8.2.5,0
453,2.8.3.5,0
454,3.1.1.1,0
455,3.1.1.13,0
456,3.1.1.17,0
457,3.1.1.19,0
458,3.1.1.2,0
459,3.1.1.23,0
460,3.1.1.3,0
461,3.1.1.31,0
462,3.1.1.4,0
463,3.1.1.47,0
464,3.1.1.7,0
465,3.1.2.1,0
466,3.1.2.12,0
467,3.1.2.14,0
468,3.1.2.17,0
469,3.1.2.2,0
470,3.1.2.22,0
471,3.1.2.4,0
472,3.1.2.6,0
473,3.1.3.1,0
474,3.1.3.10,0
475,3.1.3.11,0
476,3.1.3.18,0
477,3.1.3.2,0
478,3.1.3.25,0
479,3.1.3.27,0
480,3.1.3.29,0
481,3.1.3.3,0
482,3.1.3.36,0
483,3.1.3.4,0
484,3.1.3.41,0
485,3.1.3.46,0
486,3.1.3.5,0
487,3.1.3.51,0
488,3.1.3.56,0
489,3.1.3.59,0
490,3.1.3.61,0
491,3.1.3.64,0
492,3.1.3.66,0
493,3.1.3.67,0
494,3.1.3.7,0
495,3.1.3.9,0
496,3.1.4.11,0
497,3.1.4.14,0
498,3.1.4.17,0
499,3.1.4.3,0
500,3.1.4.37,0
501,3.1.4.4,0
502,3.1.4.46,0
503,3.1.4.48,0
504,3.1.6.12,0
505,3.1.6.13,0
506,3.1.6.14,0
507,3.1.6.15,0
508,3.1.6.18,0
509,3.1.6.2,0
510,3.1.6.4,0
511,3.1.6.8,0
512,3.10.1.1,0
513,3.2.1.1,0
514,3.2.1.10,0
515,3.2.1.106,0
516,3.2.1.113,0
517,3.2.1.114,0
518,3.2.1.14,0
519,3.2.1.18,0
520,3.2.1.20,0
521,3.2.1.21,0
522,3.2.1.22,0
523,3.2.1.23,0
524,3.2.1.24,0
525,3.2.1.25,0
526,3.2.1.26,0
527,3.2.1.28,0
528,3.2.1.3,0
529,3.2.1.31,0
530,3.2.1.33,0
531,3.2.1.45,0
532,3.2.1.46,0
533,3.2.1.49,0
534,3.2.1.50,0
535,3.2.1.51,0
536,3.2.1.52,0
537,3.2.1.76,0
538,3.2.1.96,0
539,3.2.2.5,0
540,3.2.2.6,0
541,3.3.1.1,0
542,3.3.2.6,0
543,3.3.2.9,0
544,3.4.11.1,0
545,3.4.11.2,0
546,3.4.11.4,0
547,3.4.13.3,0
548,3.4.14.9,0
549,3.4.15.1,0
550,3.4.17.1,0
551,3.4.19.6,0
552,3.4.19.9,0
553,3.4.2.1,0
554,3.4.21.35,0
555,3.4.21.39,0
556,3.4.21.59,0
557,3.4.24.15,0
558,3.4.24.16,0
559,3.5.1.1,0
560,3.5.1.12,0
561,3.5.1.14,0
562,3.5.1.15,0
563,3.5.1.16,0
564,3.5.1.2,0
565,3.5.1.23,0
566,3.5.1.25,0
567,3.5.1.26,0
568,3.5.1.3,0
569,3.5.1.38,0
570,3.5.1.42,0
571,3.5.1.6,0
572,3.5.1.89,0
573,3.5.1.9,0
574,3.5.2.2,0
575,3.5.2.3,0
576,3.5.2.5,0
577,3.5.2.9,0
578,3.5.3.1,0
579,3.5.3.11,0
580,3.5.4.1,0
581,3.5.4.10,0
582,3.5.4.12,0
583,3.5.4.14,0
584,3.5.4.15,0
585,3.5.4.16,0
586,3.5.4.3,0
587,3.5.4.4,0
588,3.5.4.5,0
589,3.5.4.6,0
590,3.5.4.9,0
591,3.5.99.6,0
592,3.6.1.1,0
593,3.6.1.13,0
594,3.6.1.15,0
595,3.6.1.17,0
596,3.6.1.19,0
597,3.6.1.21,0
598,3.6.1.23,0
599,3.6.1.28,0
600,3.6.1.39,0
601,3.6.1.43,0
602,3.6.1.45,0
603,3.6.1.5,0
604,3.6.1.52,0
605,3.6.1.6,0
606,3.6.1.7,0
607,3.6.1.9,0
608,3.6.3.1,0
609,3.6.3.10,0
610,3.6.3.14,0
611,3.6.3.6,0
612,3.6.3.9,0
613,3.7.1.2,0
614,3.7.1.3,0
615,4.1.1.15,0
616,4.1.1.17,0
617,4.1.1.19,0
618,4.1.1.21,0
619,4.1.1.23,0
620,4.1.1.28,0
621,4.1.1.30,0
622,4.1.1.32,0
623,4.1.1.33,0
624,4.1.1.34,0
625,4.1.1.35,0
626,4.1.1.36,0
627,4.1.1.37,0
628,4.1.1.4,0
629,4.1.1.40,0
630,4.1.1.45,0
631,4.1.1.50,0
632,4.1.1.65,0
633,4.1.1.9,0
634,4.1.2.13,0
635,4.1.2.14,0
636,4.1.2.27,0
637,4.1.2.4,0
638,4.1.3.25,0
639,4.1.3.3,0
640,4.1.3.4,0
641,4.1.3.5,0
642,4.1.3.6,0
643,4.1.3.7,0
644,4.2.1.1,0
645,4.2.1.107,0
646,4.2.1.11,0
647,4.2.1.17,0
648,4.2.1.18,0
649,4.2.1.2,0
650,4.2.1.22,0
651,4.2.1.24,0
652,4.2.1.3,0
653,4.2.1.4,0
654,4.2.1.46,0
655,4.2.1.47,0
656,4.2.1.55,0
657,4.2.1.56,0
658,4.2.1.74,0
659,4.2.1.75,0
660,4.2.1.96,0
661,4.2.1.99,0
662,4.2.3.1,0
663,4.2.3.12,0
664,4.2.3.2,0
665,4.2.3.3,0
666,4.3.1.17,0
667,4.3.1.19,0
668,4.3.1.3,0
669,4.3.1.4,0
670,4.3.1.8,0
671,4.3.2.1,0
672,4.3.2.2,0
673,4.4.1.1,0
674,4.4.1.16,0
675,4.4.1.20,0
676,4.4.1.22,0
677,4.4.1.5,0
678,4.6.1.1,0
679,4.6.1.2,0
680,4.99.1.1,0
681,5.1.1.1,0
682,5.1.3.1,0
683,5.1.3.13,0
684,5.1.3.14,0
685,5.1.3.17,0
686,5.1.3.19,0
687,5.1.3.2,0
688,5.1.3.7,0
689,5.1.3.8,0
690,5.1.99.1,0
691,5.1.99.4,0
692,5.2.1.2,0
693,5.2.1.3,0
694,5.2.1.7,0
695,5.3.1.1,0
696,5.3.1.23,0
697,5.3.1.25,0
698,5.3.1.6,0
699,5.3.1.8,0
700,5.3.1.9,0
701,5.3.3.1,0
702,5.3.3.12,0
703,5.3.3.2,0
704,5.3.3.5,0
705,5.3.3.8,0
706,5.3.3.9,0
707,5.3.99.2,0
708,5.3.99.3,0
709,5.3.99.4,0
710,5.3.99.5,0
711,5.4.2.1,0
712,5.4.2.2,0
713,5.4.2.3,0
714,5.4.2.4,0
715,5.4.2.7,0
716,5.4.2.8,0
717,5.4.99.2,0
718,5.4.99.7,0
719,5.5.1.4,0
720,6.2.1.1,0
721,6.2.1.12,0
722,6.2.1.13,0
723,6.2.1.16,0
724,6.2.1.17,0
725,6.2.1.2,0
726,6.2.1.24,0
727,6.2.1.3,0
728,6.2.1.30,0
729,6.2.1.4,0
730,6.2.1.5,0
731,6.2.1.7,0
732,6.3.2.11,0
733,6.3.2.17,0
734,6.3.2.5,0
735,6.3.3.1,0
736,6.3.3.2,0
737,6.3.4.1,0
738,6.3.4.15,0
739,6.3.4.16,0
740,6.3.4.3,0
741,6.3.4.4,0
742,6.3.5.2,0
743,6.3.5.4,0
744,6.4.1.1,0
745,6.4.1.2,0
746,6.4.1.3,0
747,6.4.1.4,0
